Make;Model;Co2;Weight;Fuel;EngDispl;Power
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 114 / 310 L2 H1;168;2057;Diesel;2198;114
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 114 / 310 L2 H2;172;2109;Diesel;2198;114
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 74 / 310 L2 H1;168;2057;Diesel;2198;74
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 92 / 300 L1 H1;168;1975;Diesel;2198;92
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 92 / 310 L1 H1;168;1975;Diesel;2198;92
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 92 / 310 L2 H1;168;2057;Diesel;2198;92
FORD;TRANSIT CUSTOM KOMBI / 2.2 TDCI 92 / 310 L2 H2;172;2109;Diesel;2198;92
FORD;TRANSIT CUSTOM/FOCACCIA WAV;181;2310;Diesel;2198;114
FORD;TRANSIT CUSTOM/FOCACCIA WAV;168;2150;Diesel;2198;92
FORD;TRANSIT CUSTOM/FOCACCIA WAV;172;2284;Diesel;2198;114
FORD;TRANSIT CUSTOM/FOCACCIA WAV;181;2258;Diesel;2198;92
FORD;TRANSIT TOURNEO;210;2000;Diesel;1998;74
FORD;TRANSIT TR BUS L2 310/92;178;2096;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2042;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2098;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2098;Diesel;2198;74
FORD;TRANSIT/TOURNEO;197;2070;Diesel;2198;103
FORD;TRANSIT/TOURNEO;197;2070;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2070;Diesel;2198;74
FORD;TRANSIT/TOURNEO;197;2066;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2042;Diesel;2198;103
FORD;TRANSIT/TOURNEO;197;2475;Diesel;2198;103
FORD;TRANSIT/TOURNEO;197;2042;Diesel;2198;74
FORD;TRANSIT/TOURNEO;197;2017;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2016;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2016;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2400;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2150;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2098;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2098;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2043;Diesel;2198;92
FORD;TRANSIT/TOURNEO;203;2110;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2098;Diesel;2198;74
FORD;TRANSIT/TOURNEO;215;1842;Diesel;2198;96
FORD;TRANSIT/TOURNEO;258;1946;Diesel;2402;85
FORD;TRANSIT/TOURNEO;227;2087;Diesel;2198;92
FORD;TRANSIT/TOURNEO;217;2138;Diesel;2198;74
FORD;TRANSIT/TOURNEO;207;2114;Diesel;2198;92
FORD;TRANSIT/TOURNEO;204;2138;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2098;Diesel;2198;103
FORD;TRANSIT/TOURNEO;203;2138;Diesel;2198;92
FORD;TRANSIT/TOURNEO;197;2220;Diesel;2198;103
FORD;TRANSIT/TOURNEO;203;2110;Diesel;2198;92
FORD;TRANSIT/TOURNEO;203;2083;Diesel;2198;103
FORD;TRANSIT/TOURNEO;203;2083;Diesel;2198;92
FORD;TRANSIT/TOURNEO;199;2138;Diesel;2198;92
FORD;TRANSIT/TOURNEO;199;2110;Diesel;2198;103
FORD;TRANSIT/TOURNEO;199;2110;Diesel;2198;92
FORD;TRANSIT/TOURNEO;199;2083;Diesel;2198;92
FORD;TRANSIT/TOURNEO;199;2073;Diesel;2198;92
FORD;TRANSIT/TOURNEO;203;2138;Diesel;2198;103
FORD;TRANSIT/TOURNEO;189;2066;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2005;Diesel;2198;74
FORD;TRANSIT/TOURNEO;192;2170;Diesel;2198;103
FORD;TRANSIT/TOURNEO;192;2098;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2150;Diesel;2198;103
FORD;TRANSIT/TOURNEO;189;2150;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2098;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2070;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2005;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2070;Diesel;2198;74
FORD;TRANSIT/TOURNEO;189;2041;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2048;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2043;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2042;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2015;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2042;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2093;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2017;Diesel;2198;74
FORD;TRANSIT/TOURNEO;222;2111;Diesel;2198;92
FORD;TRANSIT/TOURNEO;189;2070;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2066;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2070;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2093;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2070;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2067;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2016;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2067;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2065;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2043;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2043;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2016;Diesel;2198;103
FORD;TRANSIT/TOURNEO;194;2067;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2016;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2043;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2017;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2017;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2041;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2042;Diesel;2198;74
FORD;TRANSIT/TOURNEO;194;2042;Diesel;2198;92
FORD;TRANSIT/TOURNEO;194;2042;Diesel;2198;103
FORD;VARIO BUS FT280M/63KW;208;2151;Diesel;2198;63
FORD;VARIOBUS 280M/74KW;194;2176;Diesel;2198;74
FORD;VARIOBUS 300L/74KW;197;2204;Diesel;2198;74
FORD;VARIOBUS 300L/74KW;197;2220;Diesel;2198;74
FORD;VARIOBUS 300L/92KW;197;2204;Diesel;2198;92
FORD;VARIOBUS 300L/92KW;197;2220;Diesel;2198;92
FORD;VARIOBUS 300M/74KW;194;2087;Diesel;2198;74
FORD;VARIOBUS 300M/74KW;189;2059;Diesel;2198;74
FORD;VARIOBUS 300M/74KW;189;2195;Diesel;2198;74
FORD;VARIOBUS 300M/92KW;194;2177;Diesel;2198;92
FORD;VARIOBUS 350L/103KW;199;2825;Diesel;2198;103
FORD;VARIOBUS 350L/92KW;197;2425;Diesel;2198;92
FORD;VARIOBUS 350L/92KW;219;2174;Diesel;2198;92
FORD;VARIOBUS 350M/103KW;203;2535;Diesel;2198;103
FORD;VARIOBUS 350M/92KW;203;2256;Diesel;2198;92
HONDA;A4D 2,2IDTEC LIFEST;141;1657;Diesel;2199;110
HONDA;ACCORD;166;1550;Petrol;1997;115
HONDA;ACCORD;168;1484;Petrol;1997;115
HONDA;ACCORD;167;1818;Diesel;2199;110
HONDA;ACCORD;167;1790;Diesel;2199;110
HONDA;ACCORD;167;1743;Diesel;2199;110
HONDA;ACCORD;168;1528;PETROL;1997;115
HONDA;ACCORD;166;1593;Diesel;1997;115
HONDA;Accord;195;1586;Petrol;2354;148
HONDA;ACCORD;165;1518;Petrol;1997;115
HONDA;ACCORD;162;1728;Diesel;2199;110
HONDA;ACCORD;166;1593;Petrol;1997;115
HONDA;ACCORD;168;1565;Petrol;1997;115
HONDA;ACCORD;170;1540;Petrol;1997;115
HONDA;ACCORD;173;1617;Petrol;1997;115
HONDA;ACCORD;195;1629;Petrol;2354;148
HONDA;ACCORD;199;1550;Petrol;2354;148
HONDA;ACCORD;199;1595;Petrol;2354;148
HONDA;ACCORD;199;1688;Petrol;2354;148
HONDA;ACCORD;201;1654;Petrol;2354;148
HONDA;ACCORD;202;1629;Petrol;2354;148
HONDA;ACCORD;170;1528;PETROL;1997;115
HONDA;ACCORD;162;1685;Diesel;2199;110
HONDA;ACCORD;172;1484;Petrol;1997;115
HONDA;ACCORD;147;1729;Diesel;2199;132
HONDA;ACCORD;138;1657;Diesel;2199;110
HONDA;ACCORD;138;1702;Diesel;2199;110
HONDA;Accord;141;1612;Diesel;2199;110
HONDA;ACCORD;141;1657;Diesel;2199;110
HONDA;ACCORD;143;1668;Diesel;2199;110
HONDA;ACCORD;143;1721;Diesel;2199;110
HONDA;ACCORD;146;1668;Diesel;2199;110
HONDA;ACCORD;146;1721;Diesel;2199;110
Honda;Accord;147;1645;Diesel;2199;132
HONDA;ACCORD;170;1565;Petrol;1997;115
HONDA;ACCORD;162;1535;Petrol;1997;115
HONDA;Accord;138;1612;Diesel;2199;110
HONDA;ACCORD;150;1742;Diesel;2199;132
HONDA;ACCORD;159;1484;PETROL;1997;115
HONDA;ACCORD;159;1498;Petrol;1997;115
HONDA;Accord;159;1534;Petrol;1997;115
HONDA;ACCORD;159;1535;Petrol;1997;115
HONDA;ACCORD;159;1571;Petrol;1997;115
HONDA;ACCORD;159;1728;Diesel;2199;110
HONDA;ACCORD;162;1484;PETROL;1997;115
HONDA;ACCORD;162;1498;Petrol;1997;115
HONDA;ACCORD;162;1502;Petrol;1997;115
HONDA;Accord;162;1534;Petrol;1997;115
HONDA;ACCORD;147;1687;Diesel;2199;132
HONDA;ACCORD / 2.0 /;159;1498;Petrol;1997;115
HONDA;ACCORD / 2.2 / I-DTEC;141;1612;Diesel;2199;110
HONDA;ACCORD 2,2I-DTEC;141;1657;Diesel;2199;110
HONDA;ACCORD 2,2IDTEC EXE;147;1645;Diesel;2199;132
HONDA;ACCORD 2.0 ELEGANCE;159;1498;Petrol;1997;115
HONDA;ACCORD 2.0 EXECUTIVE;162;1535;Petrol;1997;115
HONDA;ACCORD 2.0 LIFESTYLE;162;1498;Petrol;1997;115
HONDA;ACCORD 2.2 EXECUTIVE;162;1728;Diesel;2199;110
HONDA;ACCORD 2.2 LIFESTYLE;141;1612;Diesel;2199;110
HONDA;ACCORD 2.4 EXECUTIVE;199;1550;Petrol;2354;148
HONDA;ACCORD SEDAN;162;1498;Petrol;1997;115
HONDA;ACCORD SEDAN;162;1685;Diesel;2199;110
HONDA;ACCORD SEDAN;159;1535;Petrol;1997;115
HONDA;ACCORD SEDAN;147;1645;Diesel;2199;132
HONDA;ACCORD SEDAN;141;1612;Diesel;2199;110
HONDA;ACCORD SEDAN;159;1498;Petrol;1997;115
HONDA;ACCORD SEDAN;195;1586;Petrol;2354;148
HONDA;ACCORD SEDAN 2.4;199;1640;Petrol;2354;148
HONDA;ACCORD TOURER;199;1688;Petrol;2354;148
HONDA;ACCORD TOURER;166;1593;Petrol;1997;115
HONDA;ACCORD TOURER;201;1654;Petrol;2354;148
HONDA;ACCORD TOURER;167;1790;Diesel;2199;110
HONDA;ACCORD TOURER;167;1836;Diesel;2199;110
Honda;Accord Tourer;170;1578;Petrol;1997;115
HONDA;ACCORD TOURER;173;1617;Petrol;1997;115
HONDA;ACCORD TOURER;201;1603;Petrol;2354;148
HONDA;ACCORD TOURER;201;1613;Petrol;2354;148
HONDA;ACCORD TOURER;166;1550;PETROL;1997;115
HONDA;ACCORD TOURER;173;1578;PETROL;1997;115
HONDA;ACCORD TOURER;143;1721;Diesel;2199;110
HONDA;ACCORD TOURER;164;1790;Diesel;2199;110
HONDA;ACCORD TOURER;143;1668;Diesel;2199;110
HONDA;Accord Tourer;146;1668;Diesel;2199;110
HONDA;ACCORD TOURER;146;1721;Diesel;2199;110
HONDA;ACCORD TOURER;149;1742;Diesel;2199;132
HONDA;ACCORD TOURER;150;1699;Diesel;2199;132
HONDA;ACCORD TOURER;150;1742;Diesel;2199;132
HONDA;ACCORD TOURER;163;1550;PETROL;1997;115
HONDA;ACCORD TOURER;163;1593;Petrol;1997;115
HONDA;Accord Tourer;167;1743;Diesel;2199;110
HONDA;ACCORD TOURER 2.0 LI;173;1578;Petrol;1997;115
HONDA;ACCORD TOURER 2.2;146;1773;Diesel;2199;110
HONDA;ACCORD TOURER 2.2 EX;167;1743;Diesel;2199;110
HONDA;ACCORD TOURER 2.2 TY;150;1699;Diesel;2199;132
HONDA;ACCORD TOURER 2.4 TY;201;1654;Petrol;2354;148
HONDA;ACCT 2,2IDTEC TYPES;150;1742;Diesel;2199;132
HONDA;ACORD;199;1550;Petrol;2345;148
HONDA;CIV5D 2,2IDTEC SPORT;115;1498;Diesel;2199;110
HONDA;CIVIC;153;1299;Petrol;1798;104
HONDA;CIVIC;149;1375;Petrol;1798;104
HONDA;CIVIC;149;1355;Petrol;1798;104
HONDA;CIVIC;148;1375;Petrol;1798;104
HONDA;CIVIC;148;1378;Petrol;1798;104
HONDA;CIVIC;209;1422;Petrol;1798;104
HONDA;CIVIC;148;1311;Petrol;1798;104
HONDA;CIVIC;145;1341;Petrol;1798;104
HONDA;CIVIC;146;1430;Petrol;1798;104
HONDA;CIVIC;146;1385;Petrol;1798;104
HONDA;CIVIC;145;1450;Petrol;1798;104
HONDA;CIVIC;145;1378;Petrol;1798;104
HONDA;CIVIC;145;1375;Petrol;1978;104
HONDA;CIVIC;145;1375;Petrol;1798;104
HONDA;CIVIC;145;1371;Petrol;1798;104
HONDA;CIVIC;149;1378;Petrol;1798;104
HONDA;CIVIC;145;1336;Petrol;1798;104
HONDA;CIVIC;153;1284;Petrol;1798;104
HONDA;CIVIC;145;1332;Petrol;1798;104
HONDA;CIVIC;156;1299;Petrol;1798;104
HONDA;CIVIC;156;1297;Petrol;1798;104
HONDA;CIVIC;156;1281;Petrol;1798;104
HONDA;CIVIC;155;1422;Petrol;1798;104
HONDA;CIVIC;155;1388;Petrol;1798;104
HONDA;CIVIC;150;1381;Petrol;1798;104
HONDA;CIVIC;153;1313;Petrol;1798;104
HONDA;CIVIC;149;1385;Petrol;1798;104
HONDA;CIVIC;150;1378;Petrol;1798;104
HONDA;CIVIC;150;1375;Petrol;1798;104
HONDA;CIVIC;150;1313;Petrol;1798;104
HONDA;CIVIC;150;1311;Petrol;1798;104
HONDA;CIVIC;150;1310;Petrol;1798;104
HONDA;CIVIC;149;1865;Petrol;1798;104
HONDA;CIVIC;149;1430;Petrol;1798;104
HONDA;CIVIC;153;1320;Petrol;1798;104
HONDA;CIVIC;99;1412;Diesel;1597;88
HONDA;CIVIC;118;1378;Petrol;1798;104
HONDA;CIVIC;115;1498;Diesel;2199;110
HONDA;CIVIC;115;1497;Diesel;2199;110
HONDA;CIVIC;115;1441;Diesel;2199;110
HONDA;CIVIC;115;1438;Diesel;2199;110
HONDA;CIVIC;110;1498;Diesel;2199;110
HONDA;CIVIC;103;1460;Diesel;1597;110
HONDA;CIVIC;129;1241;Petrol;1339;73
HONDA;CIVIC;99;1460;Diesel;1597;88
HONDA;CIVIC;94;1378;Diesel;1597;88
HONDA;CIVIC;98;1440;Diesel;1597;88
HONDA;CIVIC;98;1381;Diesel;1597;88
HONDA;CIVIC;98;1378;Diesel;1597;88
HONDA;CIVIC;94;1440;Diesel;1597;88
HONDA;CIVIC;94;1381;Diesel;1597;88
HONDA;CIVIC;149;1355;Diesel;1798;104
HONDA;CIVIC;143;1341;Petrol;1798;104
HONDA;CIVIC;103;1412;Diesel;1597;88
HONDA;CIVIC;137;1280;Petrol;1798;104
HONDA;CIVIC;129;1251;Petrol;1339;73
HONDA;CIVIC;140;1375;Petrol;1798;104
HONDA;CIVIC;143;1299;Petrol;1798;73
HONDA;CIVIC;137;1305;Petrol;1798;104
HONDA;CIVIC;137;1277;Petrol;1798;104
HONDA;CIVIC;136;1280;Petrol;1798;104
HONDA;CIVIC;131;1304;Petrol;1339;73
HONDA;CIVIC;131;1300;Petrol;1339;73
HONDA;CIVIC;129;1299;Petrol;1339;73
HONDA;CIVIC;131;1256;Petrol;1339;73
HONDA;CIVIC;131;1251;Petrol;1339;73
HONDA;CIVIC;131;1241;Petrol;1339;73
HONDA;CIVIC;129;1256;Petrol;1339;73
HONDA;CIVIC;129;1304;Petrol;1339;73
HONDA;CIVIC;137;1320;Petrol;1798;104
HONDA;CIVIC;129;1300;Petrol;1339;73
HONDA;CIVIC;131;1299;Petrol;1339;73
HONDA;CIVIC  5DR;145;1371;Petrol;1798;104
HONDA;CIVIC  5DR;145;1336;Petrol;1798;104
HONDA;CIVIC / 1.4 /;129;1302;Petrol;1339;73
HONDA;CIVIC / 1.4 /;129;1303;Petrol;1339;73
HONDA;CIVIC / 1.4 /;129;1308;Petrol;1339;73
HONDA;CIVIC / 1.4 /;131;1323;Petrol;1339;73
HONDA;CIVIC / 1.4 /;131;1324;Petrol;1339;73
HONDA;CIVIC / 1.4 /;131;1326;Petrol;1339;73
HONDA;CIVIC / 1.6 / I-DTEC;94;1422;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC;98;1455;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC;98;1435;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC;98;1433;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC / TOURER;99;1456;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC / TOURER;103;1465;Diesel;1597;88
HONDA;CIVIC / 1.6 / I-DTEC / TOURER;103;1480;Diesel;1597;88
HONDA;CIVIC / 1.8 /;145;1349;Petrol;1798;104
HONDA;CIVIC / 1.8 /;145;1351;Petrol;1798;104
HONDA;CIVIC / 1.8 /;145;1401;Petrol;1798;104
HONDA;CIVIC / 1.8 / AUT.;150;1380;Petrol;1798;104
HONDA;CIVIC / 1.8 / TOURER;149;1383;Petrol;1798;104
HONDA;CIVIC / 2.2 / I-DTEC;115;1491;Diesel;2199;110
HONDA;CIVIC 1,4I-VTEC;129;1261;Petrol;1339;73
HONDA;CIVIC 1,4IVTEC SPORT;131;1261;Petrol;1339;73
HONDA;CIVIC 1.6 COMFORT;94;1381;Diesel;1597;88
HONDA;CIVIC 1.6 SPORT;98;1381;Diesel;1597;88
HONDA;CIVIC 1.8 COMFORT;137;1280;Petrol;1798;104
HONDA;CIVIC 1.8 COMFORT;137;1322;Petrol;1798;104
HONDA;CIVIC 1.8 SPORT;145;1332;Petrol;1798;104
HONDA;CIVIC 1.8 SPORT;150;1310;Petrol;1798;104
HONDA;CIVIC 2.2 COMFORT;110;1498;Diesel;2199;110
HONDA;CIVIC 2.2 EXECUTIVE;115;1441;Diesel;2199;110
HONDA;CIVIC 4D;156;1281;Petrol;1798;104
HONDA;CIVIC 4D;151;1299;Petrol;1798;104
HONDA;CIVIC 4D;156;1299;Petrol;1798;104
HONDA;CIVIC 4D;156;1298;Petrol;1798;104
HONDA;Civic 4D;156;1297;Petrol;1798;104
HONDA;CIVIC 4D;153;1313;Petrol;1798;104
HONDA;CIVIC 4D;153;1299;Petrol;1798;104
HONDA;Civic 4D;153;1284;Petrol;1798;104
HONDA;CIVIC 4D;154;1281;Petrol;1798;104
HONDA;CIVIC 5 DR;129;1263;Petrol;1339;73
Honda;Civic 5 DR;150;1375;Petrol;1798;104
Honda;Civic 5 DR;150;1311;Petrol;1798;104
HONDA;CIVIC 5 DR;145;1378;Petrol;1798;104
HONDA;CIVIC 5 DR;145;1347;Petrol;1798;104
Honda;Civic 5 DR;145;1336;Petrol;1798;104
Honda;Civic 5 DR;145;1332;Petrol;1798;104
Honda;Civic 5 DR;137;1280;Petrol;1798;104
HONDA;CIVIC 5 DR;131;1256;Petrol;1339;73
Honda;Civic 5 DR;129;1304;Petrol;1339;73
HONDA;CIVIC 5 DR;129;1275;Petrol;1339;73
HONDA;CIVIC 5 DR;129;1256;Petrol;1339;73
Honda;Civic 5 DR;129;1251;Petrol;1339;73
Honda;Civic 5 DR;98;1440;Diesel;1597;88
Honda;Civic 5 DR;98;1378;Diesel;1597;88
Honda;Civic 5 DR;94;1440;Diesel;1597;88
Honda;Civic 5 DR;94;1381;Diesel;1597;88
Honda;Civic 5 DR;129;1300;Petrol;1339;73
HONDA;CIVIC 5D 1,4I SPORT;131;1300;Petrol;1339;73
HONDA;CIVIC 5D 1,8I SPORT;145;1378;Petrol;1798;104
HONDA;CIVIC 5D 2014 1.4 CO;129;1251;Petrol;1339;73
HONDA;CIVIC 5D 2014 1.4 SP;131;1251;Petrol;1339;73
HONDA;CIVIC 5D 2014 1.6 SP;94;1378;Diesel;1597;88
HONDA;CIVIC 5D 2014 1.6 SP;98;1378;Diesel;1597;88
HONDA;CIVIC 5D 2014 1.8 EX;150;1311;Petrol;1798;104
HONDA;CIVIC 5D 2014 1.8 LI;145;1336;Petrol;1798;104
HONDA;CIVIC 5DR;137;1280;PETROL;1798;104
HONDA;CIVIC 5DR;145;1362;Petrol;1798;104
HONDA;CIVIC 5DR;145;1341;PETROL;1798;104
HONDA;CIVIC 5DR;145;1336;Petrol;1798;104
HONDA;CIVIC 5DR;145;1335;Petrol;1798;104
Honda;CIVIC 5DR;145;1332;Petrol;1798;104
HONDA;CIVIC 5DR;145;1326;Petrol;1798;104
HONDA;CIVIC 5DR;140;1422;Diesel;2204;103
HONDA;CIVIC 5DR;139;1240;Petrol;1339;61
HONDA;CIVIC 5DR;137;1322;Petrol;1798;104
HONDA;CIVIC 5DR;137;1305;Petrol;1798;104
HONDA;CIVIC 5DR;135;1257;Petrol;1339;73
HONDA;CIVIC 5DR;137;1277;Petrol;1798;104
HONDA;CIVIC 5DR;150;1449;Petrol;1798;104
HONDA;CIVIC 5DR;136;1422;Diesel;2204;103
HONDA;CIVIC 5DR;145;1371;Petrol;1798;104
HONDA;CIVIC 5DR;137;1320;Petrol;1798;104
HONDA;CIVIC 5DR;150;1311;Petrol;1798;104
HONDA;CIVIC 5DR;131;1346;Petrol;1339;73
HONDA;CIVIC 5DR;155;1265;Petrol;1799;103
HONDA;CIVIC 5DR;150;1444;Petrol;1798;104
HONDA;CIVIC 5DR;150;1381;Petrol;1798;104
HONDA;CIVIC 5DR;156;1265;Petrol;1799;103
HONDA;CIVIC 5DR;150;1378;Petrol;1798;104
HONDA;CIVIC 5DR;94;1470;Diesel;1597;88
HONDA;CIVIC 5DR;150;1371;Petrol;1798;104
HONDA;CIVIC 5DR;145;1375;Petrol;1798;104
HONDA;CIVIC 5DR;150;1310;Petrol;1798;104
HONDA;CIVIC 5DR;148;1378;Petrol;1798;104
HONDA;CIVIC 5DR;148;1311;Petrol;1798;104
HONDA;CIVIC 5DR;145;1415;Petrol;1798;104
HONDA;CIVIC 5DR;145;1414;Petrol;1798;104
HONDA;CIVIC 5DR;145;1410;Petrol;1798;104
HONDA;CIVIC 5DR;145;1378;Petrol;1798;104
HONDA;CIVIC 5DR;150;1375;Petrol;1798;104
Honda;CIVIC 5DR;98;1381;Diesel;1597;88
Honda;CIVIC 5DR;115;1441;Diesel;2199;110
HONDA;CIVIC 5DR;131;1343;Petrol;1339;73
Honda;CIVIC 5DR;110;1498;Diesel;2199;110
HONDA;CIVIC 5DR;110;1438;DIESEL;2199;110
HONDA;CIVIC 5DR;98;1499;Diesel;1597;88
HONDA;CIVIC 5DR;98;1489;Diesel;1597;88
HONDA;CIVIC 5DR;115;1498;Diesel;2199;110
HONDA;CIVIC 5DR;98;1389;Diesel;1597;88
HONDA;CIVIC 5DR;115;1497;Diesel;2199;110
HONDA;CIVIC 5DR;98;1378;Diesel;1597;88
HONDA;CIVIC 5DR;94;1489;Diesel;1597;88
HONDA;CIVIC 5DR;94;1440;Diesel;1597;88
HONDA;Civic 5dr;94;1381;Diesel;1597;88
HONDA;CIVIC 5DR;94;1378;Diesel;1597;88
HONDA;CIVIC 5DR;94;1499;Diesel;1597;88
HONDA;CIVIC 5DR;98;1440;Diesel;1597;88
HONDA;CIVIC 5DR;129;1343;Petrol;1339;73
HONDA;CIVIC 5DR;131;1304;Petrol;1339;73
HONDA;CIVIC 5DR;131;1300;Petrol;1339;73
HONDA;CIVIC 5DR;131;1299;Petrol;1339;73
Honda;CIVIC 5DR;131;1261;Petrol;1339;73
HONDA;CIVIC 5DR;131;1256;PETROL;1339;73
HONDA;CIVIC 5DR;115;1438;DIESEL;2199;110
HONDA;CIVIC 5DR;129;1346;Petrol;1339;73
HONDA;CIVIC 5DR;115;1558;Diesel;2199;110
HONDA;CIVIC 5DR;129;1304;Petrol;1339;73
HONDA;CIVIC 5DR;129;1300;Petrol;1339;73
HONDA;CIVIC 5DR;129;1299;Petrol;1339;73
HONDA;CIVIC 5DR;129;1261;Petrol;1339;73
HONDA;CIVIC 5DR;129;1256;PETROL;1339;73
HONDA;CIVIC 5DR;129;1251;Petrol;1339;73
HONDA;CIVIC 5DR;128;1251;Petrol;1339;73
HONDA;CIVIC 5DR;131;1251;Petrol;1339;73
HONDA;CIVIC 5P 1.4;131;1343;Petrol;1339;73
HONDA;CIVIC 5P 1.4;131;1346;Petrol;1339;73
HONDA;CIVIC 5P 1.6 I-DTEC;103;1505;Diesel;1597;88
HONDA;CIVIC 5P 1.6 I-DTEC;94;1499;Diesel;1597;88
HONDA;CIVIC 5P 1.6 I-DTEC;94;1489;Diesel;1597;88
HONDA;CIVIC 5P 1.6 I-DTEC;98;1499;Diesel;1597;88
HONDA;CIVIC 5P 1.6 I-DTEC;98;1489;Diesel;1597;88
HONDA;CIVIC 5P 1.8;150;1444;Petrol;1798;104
HONDA;CIVIC 5P 2.2 I-DTEC;115;1558;Diesel;2199;110
HONDA;CIVIC TOURER;153;1388;Petrol;1798;104
HONDA;CIVIC TOURER;155;1455;Petrol;1798;104
HONDA;CIVIC TOURER;155;1422;Petrol;1798;104
HONDA;CIVIC TOURER;155;1388;Petrol;1798;104
HONDA;CIVIC TOURER;153;1422;Petrol;1798;104
HONDA;CIVIC TOURER;153;1355;Petrol;1798;104
HONDA;CIVIC TOURER;149;1385;Petrol;1798;104
HONDA;CIVIC TOURER;149;1365;Petrol;1798;104
HONDA;CIVIC TOURER;149;1355;Petrol;1798;104
HONDA;CIVIC TOURER;146;1355;Petrol;1798;104
HONDA;CIVIC TOURER;137;1320;Petrol;1798;104
HONDA;CIVIC TOURER;103;1505;Diesel;1597;88
HONDA;CIVIC TOURER;103;1460;Diesel;1597;88
HONDA;CIVIC TOURER;103;1412;Diesel;1597;88
HONDA;CIVIC TOURER;99;1505;Diesel;1597;88
HONDA;CIVIC TOURER;99;1460;Diesel;1597;88
HONDA;CIVIC TOURER;99;1412;Diesel;1597;88
HONDA;CIVIC TOURER;155;1355;PETROL;1798;104
HONDA;CIVIC TOURER;146;1385;Petrol;1798;104
HONDA;CIVIC TOURER 1,8I-VTEC AT;155;1388;Petrol;1798;104
HONDA;CIVIC TOURER 1.6 I-DTEC;99;1505;Diesel;1597;88
HONDA;CIVIC TOURER 1.6 SPO;99;1412;Diesel;1597;88
HONDA;CIVIC TOURER 1.6 SPO;103;1412;Diesel;1597;88
HONDA;CIVIC TOURER 1.8 COM;146;1355;Petrol;1798;104
HONDA;CIVIC TOURER 1.8 LIF;149;1355;Petrol;1798;104
HONDA;CIVIC5D1,6IDTEC COMF;94;1440;Diesel;1597;88
HONDA;CIVIC5D1,6IDTECSPORT;98;1440;Diesel;1597;88
HONDA;CR V;174;1786;Diesel;2199;110
